Description,Author,Recipient,Date,Year,Location,Origin,Destination
"1 Mar 1518: Pirckheimer, Katharina (the elder), b.1476 (Geisenfeld Abbey, Geisenfeld, Bavaria, Germany) to Pirckheimer, Willibald, 1470-1530 (Nuremberg, Bavaria, Germany)","Pirckheimer, Katharina (the elder), b.1476","Pirckheimer, Willibald, 1470-1530",1518-03-01T00:00:00Z,1518,,"Geisenfeld Abbey, Geisenfeld, Bavaria, Germany","Nuremberg, Bavaria, Germany"
"23 Apr 1518: Murr, Eufemia von, d.1521 (Bergen Abbey, Bergen bei Neuburg, Neuburg an der Donau, Bavaria, Germany) to Pirckheimer, Willibald, 1470-1530 (Nuremberg, Bavaria, Germany)","Murr, Eufemia von, d.1521","Pirckheimer, Willibald, 1470-1530",1518-04-23T00:00:00Z,1518,,"Bergen Abbey, Bergen bei Neuburg, Neuburg an der Donau, Bavaria, Germany","Nuremberg, Bavaria, Germany"
"13 Jul 1518: Pirckheimer, Katharina (the elder), b.1476 (Geisenfeld Abbey, Geisenfeld, Bavaria, Germany) to Pirckheimer, Willibald, 1470-1530 (Nuremberg, Bavaria, Germany)","Pirckheimer, Katharina (the elder), b.1476","Pirckheimer, Willibald, 1470-1530",1518-07-13T00:00:00Z,1518,,"Geisenfeld Abbey, Geisenfeld, Bavaria, Germany","Nuremberg, Bavaria, Germany"
"1 Jul 1518 to 31 Jul 1518: Pirckheimer, Caritas (the younger), 1503-1554 (Bergen Abbey, Bergen bei Neuburg, Neuburg an der Donau, Bavaria, Germany) to Pirckheimer, Willibald, 1470-1530 (Nuremberg, Bavaria, Germany)","Pirckheimer, Caritas (the younger), 1503-1554","Pirckheimer, Willibald, 1470-1530",1518-07-31T00:00:00Z,1518,,"Bergen Abbey, Bergen bei Neuburg, Neuburg an der Donau, Bavaria, Germany","Nuremberg, Bavaria, Germany"
"31 Aug 1518: Pirckheimer, Caritas, 1467-1532 (Nuremberg, Bavaria, Germany) to Nützel, Kaspar, 1471-1529","Pirckheimer, Caritas, 1467-1532","Nützel, Kaspar, 1471-1529",1518-08-31T00:00:00Z,1518,,"Nuremberg, Bavaria, Germany",
"3 Sep 1518: Pirckheimer, Caritas, 1467-1532 (Nuremberg, Bavaria, Germany) to Nützel, Kaspar, 1471-1529 ~ Spengler, Lazarus, 1479-1534 ~ Dürer, Albrecht, 1471-1528 (Augsburg, Bavaria, Germany)","Pirckheimer, Caritas, 1467-1532","Dürer, Albrecht, 1471-1528; Nützel, Kaspar, 1471-1529; Spengler, Lazarus, 1479-1534",1518-09-03T00:00:00Z,1518,,"Nuremberg, Bavaria, Germany","Augsburg, Bavaria, Germany"
"3 Sep 1518: Pirckheimer, Caritas, 1467-1532 (Nuremberg, Bavaria, Germany) to Dürer, Albrecht, 1471-1528 ~ Spengler, Lazarus, 1479-1534 ~ Nützel, Kaspar, 1471-1529 (Augsburg, Bavaria, Germany)","Pirckheimer, Caritas, 1467-1532","Dürer, Albrecht, 1471-1528; Nützel, Kaspar, 1471-1529; Spengler, Lazarus, 1479-1534",1518-09-03T00:00:00Z,1518,,"Nuremberg, Bavaria, Germany","Augsburg, Bavaria, Germany"
"6 Sep 1518: Murr, Eufemia von, d.1521 (Bergen Abbey, Bergen bei Neuburg, Neuburg an der Donau, Bavaria, Germany) to Pirckheimer, Willibald, 1470-1530 (Nuremberg, Bavaria, Germany)","Murr, Eufemia von, d.1521","Pirckheimer, Willibald, 1470-1530",1518-09-06T00:00:00Z,1518,,"Bergen Abbey, Bergen bei Neuburg, Neuburg an der Donau, Bavaria, Germany","Nuremberg, Bavaria, Germany"
"6 Sep 1518: Pirckheimer, Eufemia, 1486-1547 (Bergen Abbey, Bergen bei Neuburg, Neuburg an der Donau, Bavaria, Germany) to Pirckheimer, Willibald, 1470-1530 (Nuremberg, Bavaria, Germany)","Pirckheimer, Eufemia, 1486-1547","Pirckheimer, Willibald, 1470-1530",1518-09-06T00:00:00Z,1518,,"Bergen Abbey, Bergen bei Neuburg, Neuburg an der Donau, Bavaria, Germany","Nuremberg, Bavaria, Germany"
"30 Nov 1518: Pirckheimer, Sabina, 1482-1529 ~ Pirckheimer, Eufemia, 1486-1547 (Bergen Abbey, Bergen bei Neuburg, Neuburg an der Donau, Bavaria, Germany) to Pirckheimer, Willibald, 1470-1530 (Nuremberg, Bavaria, Germany)","Pirckheimer, Eufemia, 1486-1547; Pirckheimer, Sabina, 1482-1529","Pirckheimer, Willibald, 1470-1530",1518-11-30T00:00:00Z,1518,,"Bergen Abbey, Bergen bei Neuburg, Neuburg an der Donau, Bavaria, Germany","Nuremberg, Bavaria, Germany"
