Description,Author,Recipient,Date,Year,Location,Origin,Destination
"5 Dec 1649: Bois, Marie du, fl. 1649 (London, England, United Kingdom) to Dutch Church in London, Ministers and Elders of the (London, England, United Kingdom)","Bois, Marie du, fl. 1649","Dutch Church in London, Ministers and Elders of the",1649-12-05T00:00:00Z,1649,,"London, England, United Kingdom","London, England, United Kingdom"
"29 Dec 1649: Bois, Marie du, fl. 1649 (London, England, United Kingdom) to Dutch Church in London, Ministers and Elders of the (London, England, United Kingdom)","Bois, Marie du, fl. 1649","Dutch Church in London, Ministers and Elders of the",1649-12-29T00:00:00Z,1649,,"London, England, United Kingdom","London, England, United Kingdom"
"31 Oct 1650: Defet, Maria, fl. 1650 (London, England, United Kingdom) to Godeschalck, Joos, fl. 1636-1650 (London, England, United Kingdom)","Defet, Maria, fl. 1650","Godeschalck, Joos, fl. 1636-1650",1650-10-31T00:00:00Z,1650,,"London, England, United Kingdom","London, England, United Kingdom"
"24 Apr 1656: Townsend (Mrs), fl. 1656 (London, England, United Kingdom) to Dutch Church in London, Ministers and Elders of the (London, England, United Kingdom)","Townsend (Mrs), fl. 1656","Dutch Church in London, Ministers and Elders of the",1656-04-24T00:00:00Z,1656,,"London, England, United Kingdom","London, England, United Kingdom"
"20 Oct 1656: Jones, Katherine, 1614-1691 (Chester, Cheshire, England) to Hartlib, Samuel, 1600-1662 (London, England, United Kingdom)","Jones, Katherine, 1614-1691","Hartlib, Samuel, 1600-1662",1656-10-20T00:00:00Z,1656,"Sheffield University Library, SUL, Sheffield, England, United Kingdom, Sheffield University Library, SUL, Sheffield, England, United Kingdom, Sheffield University Library, SUL, Sheffield, England, United Kingdom","Chester, Cheshire, England","London, England, United Kingdom"
"3 Nov 1656: Jones, Katherine, 1614-1691 (Dublin, Leinster, Ireland) to Hartlib, Samuel, 1600-1662 (London, England, United Kingdom)","Jones, Katherine, 1614-1691","Hartlib, Samuel, 1600-1662",1656-11-03T00:00:00Z,1656,"Sheffield University Library, SUL, Sheffield, England, United Kingdom, Sheffield University Library, SUL, Sheffield, England, United Kingdom, Sheffield University Library, SUL, Sheffield, England, United Kingdom","Dublin, Leinster, Ireland","London, England, United Kingdom"
"31 Dec 1656: Jones, Katherine, 1614-1691 (Dublin, Leinster, Ireland) to Hartlib, Samuel, 1600-1662 (London, England, United Kingdom)","Jones, Katherine, 1614-1691","Hartlib, Samuel, 1600-1662",1656-12-31T00:00:00Z,1656,"Sheffield University Library, SUL, Sheffield, England, United Kingdom, Sheffield University Library, SUL, Sheffield, England, United Kingdom, Sheffield University Library, SUL, Sheffield, England, United Kingdom","Dublin, Leinster, Ireland","London, England, United Kingdom"
"24 Sep 1657: Colomeel, Judick, fl. 1657 (London, England, United Kingdom) to Dutch Church in London, Ministers, Elders and Deacons of the, fl. 1647 (London, England, United Kingdom)","Colomeel, Judick, fl. 1657","Dutch Church in London, Ministers, Elders and Deacons of the, fl. 1647",1657-09-24T00:00:00Z,1657,,"London, England, United Kingdom","London, England, United Kingdom"
"10 Nov 1657: Wilde, Magdalena Andries, fl. 1657 (Gouda, South Holland, Netherlands) to Throor, Jacob Jacobs, fl. 1657 (London, England, United Kingdom)","Wilde, Magdalena Andries, fl. 1657","Throor, Jacob Jacobs, fl. 1657",1657-11-10T00:00:00Z,1657,,"Gouda, South Holland, Netherlands","London, England, United Kingdom"
"1659: Diggerdyn, Katherine, fl. 1659 (London, England, United Kingdom) to Dutch Church in London, Ministers and Elders of the (London, England, United Kingdom)","Diggerdyn, Katherine, fl. 1659","Dutch Church in London, Ministers and Elders of the",1659-12-31T00:00:00Z,1659,,"London, England, United Kingdom","London, England, United Kingdom"
"19 Oct 1661: Downing, Lucy, 1601-1679 (East Hatley, Cambridgeshire, England) to Winthrop, John, 1606-1676 (London, England, United Kingdom)","Downing, Lucy, 1601-1679","Winthrop, John, 1606-1676",1661-10-19T00:00:00Z,1661,,"East Hatley, Cambridgeshire, England","London, England, United Kingdom"
"18 Jan 1662: Lake, Margaret, fl. 1662 (Wenham, Massachusetts, United States of America) to Winthrop, John, 1606-1676 (London, England, United Kingdom)","Lake, Margaret, fl. 1662","Winthrop, John, 1606-1676",1662-01-18T00:00:00Z,1662,,"Wenham, Massachusetts, United States of America","London, England, United Kingdom"
